gs_name	gene_hits	n	p.value	odds	padj
GO_STRESS_GRANULE_ASSEMBLY	ATXN2,ATXN2L,CIRBP,DYNC1H1	19	0.293900926880038	1.81253078461063	1
GO_TELOMERASE_RNA_LOCALIZATION	CCT3,CCT6A,EXOSC10,RUVBL1	19	0.293900926880038	1.81253078461063	1
GO_PROTEIN_TARGETING_TO_MITOCHONDRION	ARIH2,FZD5,HSP90AA1,HSPD1,HTRA2,HUWE1,LMAN1,NDUFA13,PMPCA,RNF31,SREBF1,SREBF2,TIMM10B,TIMM23B,TOMM5,UBE2D3	99	0.293949268478311	1.31160623131141	1
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	ANKRD17,AP1G1,C3,DDX1,DDX21,FES,FZD5,HSPD1,MYO18A,NFKBIZ,NSD2,PUM1,RAPGEF1,RBP4,RIF1,STAT6,STXBP2,TGFB1,TRAF2,XBP1,ZCCHC3	205	0.294037752869733	0.772736647369198	1
GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	APP,CPEB4,DAGLA,DAGLB,DLG1,DLG2,MINK1,PLCB1,SHANK2	100	0.294985021379426	0.670208126878282	1
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	C3,FZD5,HSPD1,NFKBIZ,NSD2,RIF1,STAT6,TGFB1,TRAF2	100	0.294985021379426	0.670208126878282	1
GO_IMPORT_INTO_CELL	ABCA1,ABCA2,ACTB,ACTN4,AHI1,AHSG,AKT2,ALB,AMBP,AMN,ANKRD13D,AP2A1,AP2A2,APOA1,APOB,APOE,APP,ARF1,ARFGAP1,ASGR1,ASGR2,ATXN2,BCL2L1,C3,CALR,CANX,CD2AP,CLTB,CLU,CTTN,CYTH2,DBNL,DENND1A,DGKQ,DLG1,DNAJC13,DNM1L,DNM2,EEA1,EHBP1,EZR,FLOT1,GAK,GLUL,GPC3,GRK2,HNRNPK,HSP90AA1,HSP90B1,HSPG2,IGF2R,ITSN1,ITSN2,LDLR,LRP1,LRP3,LRP5,LRP6,LRP8,LRPAP1,MYH9,MYO6,PACSIN2,PACSIN3,PCSK9,PDLIM7,PER2,PLCG2,RAC1,ROCK1,RUFY1,RUFY2,SCARB1,SCRIB,SH3GL1,SLC12A4,SLC12A7,SLC19A1,SLC1A5,SLC29A2,SLC38A1,SLC39A14,SLC3A2,SLC7A2,SLC8A3,SNX1,SNX2,SNX5,TBC1D5,TF,TGFBR2,THBS1,TOM1,TRIP10,UBE3A,VEGFA,WAS,WNK1	694	0.296265209362678	1.12259951411149	1
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	CALR,PSMA7,PSMC2,PSMD1,PSMD11,PSMD2	75	0.296419112185436	0.58934096530481	1
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	BMP2,CCNB1,CENPF,CTNNB1,DDX17,DDX39B,DDX5,ERBB3,FLOT1,GATA6,HDAC4,KAT2A,LUC7L,MTOR,PTEN,RBP4,SMAD3,TGFB1,TGFBR2,USP19,YY1	133	0.29777817369888	1.27621755330363	1
GO_ASTROCYTE_DIFFERENTIATION	ADORA2A,APP,BMP2,EGFR,EIF2B5,F2,ID2,LAMB2,LDLR,LRP1,PRPF19,PTPN11,SOX9	76	0.299272517236464	1.40393923044623	1
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	ADORA2A,BCL2L1,DAPK3,DNM1L,E2F1,FAF1,FLCN,GSK3B,HTRA2,LTBR,MCL1,NMT1,PTEN,RACK1,RAD9A,RBCK1,SFPQ,SKIL,SMAD3,TFDP1,THBS1,TRAF2,TRAF7,UBB,YWHAE,YWHAG	169	0.299431493799	1.23782224515954	1
GO_REGULATION_OF_PEPTIDE_SECRETION	ADAM9,ADORA2A,APOA1,APOE,ARF1,CD2AP,CDK16,CHD7,CSF1R,DNM1L,EGFR,EZR,FFAR4,FGA,FGB,FGG,FN1,FOXA2,FZD5,GAPDH,GLUL,GSDMD,HIF1A,HNF4A,IRS1,ITPR2,ITSN1,KIF5B,LGR4,LRP1,LRP5,MDK,MIDN,MYH10,MYO18A,NADK,NLRP1,PER2,PFKL,PHPT1,PIM3,PTPN11,PTPN23,RAC1,RBP4,RHBDD3,RHBDF1,SOX4,SPTBN1,SREBF1,TCIRG1,TGFB1,TRAF2,XBP1	481	0.299731405057486	0.854984096624954	1
GO_PHAGOCYTOSIS	ABCA1,ACTB,ADORA2A,AHSG,APOA1,C3,CALR,DNM2,HSP90AA1,HSP90AB1,LDLR,LMAN2,LRP1,MYH9,MYO18A,MYO7A,PLCG1,PLCG2,PTEN,RAC1,RACK1,RAPGEF1,SCARB1,THBS1,TM9SF4,VAV2,WAS	258	0.30120435132347	0.790998524189488	1
GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	ABCA2,AJUBA,APOA1,ARF1,CHKA,CHKB,CPNE1,CSNK2B,DGKQ,ETNK1,FDPS,GGPS1,HMGCS1,LCAT,MVD,MVK,PCYT2,PI4KA,PIGQ,PIK3C2B,PITPNM1,PLCG2,PTEN,RUFY1,SBF1,STARD10,SYNJ2	258	0.30120435132347	0.790998524189488	1
GO_SMOOTHENED_SIGNALING_PATHWAY	CREBBP,DLG5,DYNC2H1,FBXL17,GAS8,GPC3,HHAT,HIPK2,IFT80,KIF7,POR,PTCH2,TGFBR2	135	0.302289336616565	0.7218814438591	1
GO_ACTIVATION_OF_MAPKK_ACTIVITY	ADAM9,EGFR,MAP3K11,MAP3K13,RAF1,RAPGEF1,TAOK2,TAOK3,TNIK	52	0.302410619989183	1.42327726274803	1
GO_LUNG_MORPHOGENESIS	CTNNB1,DAG1,DLG5,ID1,MAP2K2,PLOD3,SOX9,SRSF6,TGFBR2	52	0.302410619989183	1.42327726274803	1
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	APOA1,DDX1,DDX21,FZD5,NSD2,PRKDC,RBP4,RIF1,STAT6,SUPT6H,TGFB1,TRAF2,XBP1	137	0.30349537001321	0.71013418403777	1
GO_REGULATION_OF_CELL_CYCLE_ARREST	AKT2,ARID3A,CALR,CCNB1,CCND1,CNOT1,CNOT3,E2F1,EP300,GATA6,HSP90AB1,ID2,MLXIPL,MYBBP1A,PRMT1,SOX4,TFDP1	105	0.304469721442482	1.3145748260486	1
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	ADORA2A,AHSG,AJUBA,AMBP,ANKLE2,APOE,ASH1L,CACTIN,CCNB1,CDK5RAP1,CDK5RAP3,CEBPA,CNKSR3,CTDSP1,DAG1,DGKQ,DLG1,DUSP1,DUSP16,DUSP8,DVL1,EIF3A,EIF4G1,EZR,FGFR1OP,FLCN,FOXA2,GGNBP2,HDAC4,HNRNPU,ILK,INHA,IPO5,ITCH,JUN,LATS2,LRP5,LRP6,MIDN,MLXIPL,MTOR,NCOR1,NPM1,NR2F2,PAFAH1B1,PARD3,PER1,PPP2CA,PRKDC,PRKRIP1,PTEN,RACK1,RAPGEF1,RPTOR,SPRED2,TAOK3,TGFB1,UCHL1,WASHC1,WNK1,YWHAG,ZGPAT	428	0.304758197503922	1.15517027411893	1
GO_ISOPRENOID_METABOLIC_PROCESS	AGRN,ALDH1A1,APOA1,APOB,APOE,DGAT1,EGFR,FDFT1,FDPS,GGPS1,GPC3,GPC6,HMGCS1,HSPG2,HTRA2,LRP1,LRP8,LSS,MVD,MVK,PECR,RBP4	138	0.304876420734641	1.29115149707787	1
GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	ARIH2,DNM1L,E2F1,FZD5,HSP90AA1,HSPD1,HTRA2,HUWE1,LMAN1,NDUFA13,NMT1,PMPCA,RNF31,SREBF1,SREBF2,TFDP1,TIMM10B,TIMM23B,TOMM5,UBE2D3,YWHAE,YWHAG	138	0.304876420734641	1.29115149707787	1
GO_EPITHELIAL_CELL_MORPHOGENESIS	COL18A1,FLNB,ID1,PLOD3,ROCK1,SIPA1L3	33	0.306079375014963	1.51063867805063	1
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	CTNNB1,ID1,PROC,ROCK1,ROCK2,VEGFA	33	0.306079375014963	1.51063867805063	1
GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	CTNNB1,LRP5,PHF14,SOX9,TGFBR2,VEGFA	33	0.306079375014963	1.51063867805063	1
GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	AATF,DHFR,EGFR,NFE2L2,SZT2,TGFB1	33	0.306079375014963	1.51063867805063	1
GO_RESPONSE_TO_FLUID_SHEAR_STRESS	ABCA1,ADAM9,CITED2,NFE2L2,PKD1,SREBF2	33	0.306079375014963	1.51063867805063	1
GO_RNA_CAPPING	ERCC2,POLR2A,POLR2E,POLR2H,POLR2J,SUPT5H	33	0.306079375014963	1.51063867805063	1
GO_CELL_ACTIVATION	ACAA1,ACLY,ACTB,ACTR1B,ADAM9,ADAMTS13,ADORA2A,AHSG,AKAP17A,ALDOA,AP1G1,AP1M1,AP2A2,AP3D1,APOE,APP,ATAD3B,BAG6,BRI3,C1orf35,C3,CDK13,CEBPA,CHD7,CKAP4,CLIC1,CLU,CPNE1,CSNK2B,CTNNB1,CTSA,DBNL,DGAT1,DGKQ,DIAPH1,DLG1,DLG5,DNAJA3,DNAJC13,DNAJC5,DNASE1,DYNC1H1,EEF1A1,EEF2,EGFR,EP300,ERBB2,F2,FANCA,FES,FGA,FGB,FGG,FTH1,FTL,FZD5,GBF1,GLB1,GNA12,GNAS,GON4L,GSDMD,GUSB,HDAC4,HDAC5,HELLS,HNF1A,HSP90AA1,HSP90AB1,HSPA1A,HSPA1B,HSPD1,HUWE1,ID2,IGF2,IGF2R,ILF2,ILK,IMPDH2,INHA,IQGAP2,IRF2BP2,IST1,ITPR2,JUN,KAT2A,KIF13B,KMT2E,KPNB1,LDLR,LRP1,LTBR,MAD1L1,MDK,MTOR,MYH9,MYO18A,NAPRT,NBEAL2,NCAPH2,NFKB2,NFKBIZ,NSD2,ONECUT1,PA2G4,PAWR,PDAP1,PFKL,PKM,PLCB1,PLCG2,POLM,PRKDC,PSMC2,PSMD1,PSMD11,PSMD2,PTPN11,RAB10,RAC1,RAF1,RC3H1,RELB,RHBDD3,RIF1,RNF168,ROCK1,RPS6,SART1,SBNO2,SERPINA1,SLC7A2,SMAD3,SOX4,SPTAN1,STAT6,STK11,STXBP2,SUPT6H,TCF3,TCIRG1,TGFB1,TGFBR2,THBS1,TLN1,TMC6,TMEM30A,TMEM63A,TOM1,TUBB4B,TXLNA,UBR4,VAV2,VCP,WAS,XBP1,XRCC6,ZBTB7A,ZFP36L1,ZMIZ1,ZNF335	1351	0.307304876699028	0.911801052713961	1
GO_NEPHRON_MORPHOGENESIS	AHI1,BMP2,CTNNB1,DLG1,GPC3,GREB1L,ILK,LAMA5,LGR4,LZTS2,PKD1,SOX9,VEGFA	78	0.307612340193395	1.36054580011577	1
GO_PANCREAS_DEVELOPMENT	CTNNB1,FOXA2,GATA6,GSK3B,HNF1A,HNF4A,IGF2,ONECUT1,PROX1,SMAD2,SOX4,SOX9,XBP1	78	0.307612340193395	1.36054580011577	1
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	AURKB,HIF1A,NOC2L,PTEN	54	0.308017311649255	0.542412037440088	1
GO_RESPONSE_TO_VIRUS	ABCF3,ANKRD17,APOB,ARF1,CFL1,CLU,CREBZF,DDX1,DDX17,DDX21,DDX41,ENO1,GBF1,HNRNPUL1,ILF3,ITCH,LSM14A,MOV10,NOP53,NPLOC4,PCBP2,POLR3E,POLR3H,PUM1,RIOK3,RNF216,SEC14L1,SETD2,SIN3A,TPT1,TRIM56,VWCE,XPR1,ZCCHC3	317	0.308071113194478	0.812766674850364	1
GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	ARID1A,ASPH,AURKAIP1,CAMSAP3,CFL1,CHMP1A,CKAP5,CTNNB1,DVL1,DVL3,ETF1,FZD5,GAK,GRWD1,GSK3B,GSPT1,HDAC6,IST1,KIF18B,KIF5B,KLC1,LRP6,MICAL3,MRPL43,MRPS26,NES,PHF23,PPP1R9B,RDX,RUBCNL,SCAF4,SCAF8,SET,SH3GL1,SMARCA4,SMARCC1,SMARCC2,SPTAN1,SPTBN1,SPTBN2,SUPT16H,UPF1,VCP,VIL1,VPS16,VPS4A,WASHC2C	319	0.3098506594267	1.17760239328569	1
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	DDX1,DDX21,FZD5,TRAF2	55	0.3098941182129	0.531737984709826	1
GO_SEX_DIFFERENTIATION	ACVR1B,AFP,ARID4A,ARID4B,ASPM,ATRX,BCL2L1,CCND1,CHD7,CITED2,CTNNB1,DHCR24,EIF2B5,EIF2S2,FANCA,FKBP4,GATA6,GREB1L,HMGB2,HMGCS1,HNF4A,HSPA5,INHA,KDM5A,KMT2B,LGR4,LRP6,NCOA4,NIPBL,NR5A1,PKD1,PTPN11,RBP4,SAFB2,SF1,SOX9,TAF4,UBB,UBE3A,VEGFA	268	0.310377595698339	1.19529968928833	1
GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	APP,CSF1R,HIF1A,LRP1	56	0.313025636119457	0.521474456355824	1
GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	CSF1R,ERBB3,LRP8,NCAPG2	56	0.313025636119457	0.521474456355824	1
GO_CELLULAR_DETOXIFICATION	AKR1A1,ALB,APOE,CCS,DHFR,GSTK1,NFE2L2,SZT2,TXNRD1,TXNRD2	108	0.313165688989827	0.691472112549374	1
GO_ASYMMETRIC_CELL_DIVISION	ASPM,GOLGA2,PARD3,RAB10	20	0.313675911259045	1.69913018427529	1
GO_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	BMP2,CFLAR,FLCN,GPC3	20	0.313675911259045	1.69913018427529	1
GO_CELLULAR_RESPONSE_TO_DSRNA	FLOT1,NPM1,RIOK3,ZCCHC3	20	0.313675911259045	1.69913018427529	1
GO_LIVER_MORPHOGENESIS	CFLAR,MDK,PROX1,XBP1	20	0.313675911259045	1.69913018427529	1
GO_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	BCL2L1,HSPA1A,SYVN1,XBP1	20	0.313675911259045	1.69913018427529	1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	GGNBP2,HGS,PPP2CA,VHL	20	0.313675911259045	1.69913018427529	1
GO_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	IPO5,KPNB1,RANBP2,RGPD5	20	0.313675911259045	1.69913018427529	1
GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION	DUSP1,PPP1R15A,PPP2CA,YWHAE	20	0.313675911259045	1.69913018427529	1
GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	ABCA2,APP,CLU,ROCK2	20	0.313675911259045	1.69913018427529	1
GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	DNM2,HDAC4,MTOR,RAC1	20	0.313675911259045	1.69913018427529	1
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	APOA1,LDLR,SCARB1,SREBF1	20	0.313675911259045	1.69913018427529	1
GO_RESPONSE_TO_MANGANESE_ION	ADAM9,APP,ATF4,HSPA5	20	0.313675911259045	1.69913018427529	1
GO_TONGUE_DEVELOPMENT	CTNNB1,EGFR,HDAC1,PRDM16	20	0.313675911259045	1.69913018427529	1
GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	ACTN4,AKAP9,CNKSR3,DNM2,HTT,KIF5B,KMT2A,PLCG2,RYR2,WNK1	109	0.313741639776759	0.684437577435468	1
GO_EXOCYTIC_PROCESS	CADPS2,PPFIA3,RAB10,SCFD1,SCFD2,SCRIB,STXBP2	80	0.318161436657844	0.650019184707034	1
GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	ILF3,MORC2,MPHOSPH8,PROX1,SRPK2,TRIM28,TRIM8	80	0.318161436657844	0.650019184707034	1
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	ARID1A,FZD5,HIPK2,LRP6,NES,PHACTR4,PROX1	37	0.318723167239538	1.58660148179306	1
GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	AKT2,DDB1,IGF2,IRS1,KAT2A,PPP4R3B,WDR5	37	0.318723167239538	1.58660148179306	1
GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	CBS,CBSL,GLDC,MPST,PSAT1,SHMT2,TST	37	0.318723167239538	1.58660148179306	1
GO_MUSCLE_ORGAN_MORPHOGENESIS	BMP2,CHD7,MYLK,PROX1,RXRA,RYR2,TGFB1	82	0.319253853315385	0.632593308615835	1
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	CAMK2D,FGF12,OXSR1,PCSK9,PTEN,WWP2,YWHAE	82	0.319253853315385	0.632593308615835	1
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	ABCA1,ABCA2,ACACA,ACADVL,AKT2,ALAS1,APOA1,APOB,APOE,ARF1,BMP2,C3,CREBBP,DGKQ,EDF1,F2,FASN,FDFT1,FDPS,FGFR3,FGFR4,GGPS1,HMGCS1,HNF4A,ID2,IRS1,KPNB1,LDLR,LSS,MLXIPL,MTOR,MVD,MVK,NCOR1,NCOR2,NR5A1,PANK2,PDE3B,POR,PPP4R3B,PROX1,RACK1,RUBCNL,RXRA,SCAP,SCARB1,SF1,SIN3A,SIN3B,SREBF1,SREBF2,TGFB1,TXNRD1,VAV2,WASHC1,WDR81,ZBTB20	395	0.32266302615377	1.14946317100909	1
GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION	CDK12,CDK13,GATA6,HNRNPU,HSPA9,ITCH,KMT2A,LTBP3,NFE2L2,PSMA7,PSMC2,PSMD1,PSMD11,PSMD2,SETD1A,SOX9,TCF12,TCF3	114	0.326096462117335	1.27580301365693	1
GO_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	ATF4,CPEB4,HSPA5,MYBBP1A,NFE2L2,SZT2,XBP1	38	0.326102846171911	1.53531586464532	1
GO_FIBROBLAST_MIGRATION	ARHGEF7,GNA12,ILK,RCC2,TGFB1,THBS1,ZFAND5	38	0.326102846171911	1.53531586464532	1
GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	DLG1,DLG2,GTPBP1,IMPDH2,MAGI3,NME4,TJP2	38	0.326102846171911	1.53531586464532	1
GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	NCOA3,NUMA1,OVOL2,ROCK1,ROCK2,SRSF6,ZFP36L1	38	0.326102846171911	1.53531586464532	1
GO_WOUND_HEALING	A2M,ACTB,ADAMTS13,ADORA2A,AJUBA,AKAP1,ANXA6,APOE,ARFGEF1,CCNB1,CFLAR,CLDN1,CLIC1,CORO1B,DAG1,DGKQ,DOCK6,DST,EGFR,ERBB2,ERBB3,F12,F2,F5,FGA,FGB,FGG,FN1,FOXA2,GATA6,GGCX,GNA12,GNAS,HDAC1,HIF1A,HMG20B,HNF4A,IFRD1,ILK,ITPR2,KANK1,KDM1A,LMAN1,MACF1,MAFK,MDK,MTOR,MYH10,MYH9,MYLK,NFE2L2,PABPC4,PKM,PLCG2,PLEC,PROC,PTEN,PTPN11,RAC1,RAF1,RREB1,SCARB1,SCRIB,SERPINA1,SERPINF2,SH2B1,SMAD2,SMAD3,SRSF6,TGFB1,TGFBR2,THBS1,TLN1,VAV2,VIL1,WAS,XBP1	542	0.32705431307439	1.12947893398707	1
GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	BAG6,CCAR2,CDK5RAP3,DDRGK1,FURIN,HIPK2,HSP90AB1,NOP53,RPL5,SMARCC1,UBAC2,USP19,USP7,WAC	85	0.327254026698662	1.34146411465069	1
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	BNIP2,CTNNB1,DDX39B,FLOT1,KAT2A,MAPK12,MORF4L2,MTOR,PIAS1,PROX1,RBM4,SPAG9,TCF3,TGFB1	85	0.327254026698662	1.34146411465069	1
GO_CELLULAR_KETONE_METABOLIC_PROCESS	ACADVL,AFP,AKR1A1,AKT2,APOA1,BMP2,CRYZL1,DGKQ,FGFR4,IRS1,MLXIPL,MTOR,NCOR2,NMT1,OAZ1,PANK2,PROX1,PSMA7,PSMC2,PSMD1,PSMD11,PSMD2,SCAP,SREBF1,TPI1	237	0.32794025165787	0.798369317782388	1
GO_ANION_TRANSMEMBRANE_TRANSPORT	ACACA,AKT2,CLCC1,CLCN6,CLCN7,CLIC1,MFSD10,MTOR,PER2,SLC12A4,SLC12A7,SLC16A3,SLC19A1,SLC1A5,SLC25A1,SLC26A1,SLC26A6,SLC35C2,SLC38A1,SLC38A10,SLC38A3,SLC3A2,SLC43A1,SLC4A10,SLC4A2,SLC4A7,SLC6A6,SLC7A2,SLC7A5,THBS1,XPR1	288	0.327951934264938	0.816368488825939	1
GO_T_CELL_DIFFERENTIATION	AP3D1,CHD7,CTNNB1,DNAJA3,ERBB2,FANCA,FZD5,KAT2A,MDK,MTOR,NCAPH2,NFKBIZ,PRKDC,RC3H1,RELB,RPS6,SART1,SOX4,STAT6,STK11,TCIRG1,TGFBR2,XBP1,ZFP36L1,ZMIZ1	238	0.328318285861234	0.794562400170456	1
GO_REGULATION_OF_B_CELL_ACTIVATION	ID2,INHA,NSD2,PAWR,RC3H1,RIF1,STAT6,SUPT6H,TGFB1,XBP1,ZFP36L1	116	0.330055317266647	0.7098987197905	1
GO_ADAPTIVE_THERMOGENESIS	ALDH1A1,ATF4,CNOT3,DYNC1H1,EHMT1,EPAS1,FFAR4,FLCN,GNAS,HNRNPU,HSF1,ID1,KDM1A,KDM6B,LGR4,NRDC,PER2,PRDM16,STAT6,STK11,TFE3,TLE3,VEGFA,ZNF516	154	0.33138756091961	1.25680863357553	1
GO_HEART_DEVELOPMENT	ADGRG6,AHI1,AKAP13,AP1B1,ARID1A,ASXL1,BICC1,BMP2,CAD,CALR,CCNB1,CHD7,CITED2,CTNNB1,DDX39B,DNM2,DVL1,DYNC2H1,ECE1,EGFR,EP300,ERBB2,ERBB3,FGF12,FGFRL1,GATA6,GPC3,GREB1L,GRK2,HECTD1,HIF1A,HNRNPU,ID1,ID2,ILK,JUN,KAT2A,KDM6B,LRP6,MAP2K2,MBD3,MED12,MTOR,MYH10,MYO18B,NEB,NIPBL,NRP1,NSD2,OBSL1,OVOL2,PDLIM7,PKD1,PLXND1,PRKDC,PROX1,PTEN,PTPN11,RAF1,RBM15,RBP4,ROCK1,ROCK2,RXRA,RYR2,SETD2,SMAD2,SMAD3,SOX4,SOX9,TAB2,TCF25,TGFB1,TGFBR2,VEGFA,YY1,ZFP36L1,ZMIZ1	551	0.331403385036888	1.12469449159606	1
GO_NEURAL_CREST_CELL_DIFFERENTIATION	CFL1,FAM172A,FBXL17,FN1,HIF1A,LAMA5,LRP6,NRP1,OVOL2,PHACTR4,SEMA4C,SEMA4G,SOX9,TCOF1	86	0.331514584395254	1.32273741525414	1
GO_MEMORY	APOE,CIC,KAT2A,KMT2B,LDLR,MDK,MTOR,PLCB1,PTEN,SLC8A3,YTHDF1	118	0.331909340140615	0.696527781843779	1
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	ACTN4,AKAP9,AKT2,ARF1,C3,CNKSR3,DNM2,F2,GPC3,HTT,IRS1,KCNQ1,KIF5B,NFE2L2,PLCG1,PLCG2,PTPN11,RYR2,SLC26A6,WNK1	196	0.332507586926263	0.769461605352963	1
GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	APP,BRMS1,CACTIN,CDK5RAP3,CFLAR,CLU,COPS5,CREBZF,CTNNB1,DDRGK1,EP300,ERC1,FAF1,FANCA,FLOT1,FOXA2,HDAC4,HDAC5,HIPK2,HSPA1A,HSPA1B,ID1,ID2,ITCH,JUN,KDM1A,KDM5A,LRP6,LRP8,LRRC14,LRRFIP1,MAP3K13,MED13,MTDH,NFKB2,NFKBIA,NPM1,PHB2,PKD1,PPRC1,PROX1,PTEN,RBCK1,RNF31,SMAD3,SMARCA4,TAB2,TAF3,TAX1BP1,TCF3,TONSL,TRAF2,TRIM8,UBA52,UBB,UBC,USP7,VEGFA,WWP2,ZBTB7A	417	0.334687713385219	1.14568869963282	1
GO_DRUG_METABOLIC_PROCESS	ABCC2,ACAA1,ACLY,ACO2,ACSS2,AFP,AHCY,AKR1A1,ALDH1A1,ALDOA,AMDHD2,AMN,AMPD2,BHMT2,BMP2,CAD,CBS,CBSL,CKB,CLU,CYP4F12,DGKQ,DHFR,DLST,DNM2,DPYD,DSE,ECE1,EGFR,ENO1,FADS2,FLCN,FPGS,FTCD,GAMT,GGT7,GLDC,HDAC6,HGD,HSP90AA1,HSP90AB1,IDUA,KHSRP,MAT2A,MMAB,MPST,MTHFR,MTHFS,MTOR,PAFAH1B1,PARP1,PC,PECR,PKM,POR,PSAT1,RAC1,ROCK2,SHMT2,SLC19A1,SLC7A2,SMAD3,TGFB1,VCP	559	0.334788561164531	0.874092929435198	1
GO_DNA_CATABOLIC_PROCESS	CECR2,DNASE1,HMGB2,HSF1,KPNB1,REXO4,XRN2	39	0.33506813458018	1.48723287608782	1
GO_NEGATIVE_REGULATION_OF_GLIOGENESIS	CERS2,CTNNB1,F2,ID2,LDLR,RNF10,SKI	39	0.33506813458018	1.48723287608782	1
GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS	AHCY,BHMT2,CBS,CBSL,MPST,MTHFR,TST	39	0.33506813458018	1.48723287608782	1
GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	BOP1,EXOSC10,KRI1,NOP14	21	0.335409956094025	1.59906875097181	1
GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	BOP1,EXOSC10,KRI1,NOP14	21	0.335409956094025	1.59906875097181	1
GO_MITOCHONDRION_MORPHOGENESIS	BCL2L1,DNM1L,MYH14,PANK2	21	0.335409956094025	1.59906875097181	1
GO_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	BCL2L1,MTRNR2L1,MTRNR2L12,MTRNR2L6	21	0.335409956094025	1.59906875097181	1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GGNBP2,HGS,PPP2CA,VHL	21	0.335409956094025	1.59906875097181	1
GO_NEUROTRANSMITTER_CATABOLIC_PROCESS	DMGDH,GLDC,POR,SARDH	21	0.335409956094025	1.59906875097181	1
GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	DAG1,DLG1,DLG2,GPC6	21	0.335409956094025	1.59906875097181	1
GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	ATF4,HSPA5,NFE2L2,PPP1R15A	21	0.335409956094025	1.59906875097181	1
GO_PINOCYTOSIS	ACTN4,AHSG,DNM2,SNX5	21	0.335409956094025	1.59906875097181	1
GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	CEP120,CROCC,HTT,MARK4	21	0.335409956094025	1.59906875097181	1
