gs_name	gene_hits	n	p.value	odds	padj
GO_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	CHMP4B,PIKFYVE,RAB1B,RALB,SCFD1	36	0.796313750424883	1.16897251102948	1
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	AKAP6,BMP2,DDX39B,DLL1,TGFB1	36	0.796313750424883	1.16897251102948	1
GO_CELLULAR_RESPONSE_TO_STARVATION	ALB,BCL2,EHMT2,FOXO1,GABARAP,HNRNPA1,HSPA8,KLF10,LAMP2,MAPK1,PRKD1,RALB,RPTOR,RRAGD,SESN2,STK24,SZT2,XBP1	143	0.797924909915888	1.04370139142242	1
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	AMER1,CCAR2,CSNK1G2,DKK2,EDA,GPC3,GPC5,GSKIP,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RNF220,TBL1X,TBL1XR1,VCP,WNK1	143	0.797924909915888	1.04370139142242	1
GO_INTERLEUKIN_6_PRODUCTION	ARHGEF2,ARRB1,ASH1L,AZI2,BANK1,CARD9,CD74,CSK,F2RL1,FOXJ1,IRAK3,ORM1,TIRAP,TRPV4,XBP1,ZBTB20	147	0.799153522079962	0.88389719852966	1
GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	B4GALT1,CCT7,TCP1,TEX101,ZAN	37	0.79932845509499	1.13234880937168	1
GO_DNA_REPLICATION_INITIATION	CDC45,MCM7,POLA1,POLE3,WRNIP1	37	0.79932845509499	1.13234880937168	1
GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	ARHGEF2,BCL2L1,SERPINE1,TNFRSF10B,TRAF2	37	0.79932845509499	1.13234880937168	1
GO_TRNA_METHYLATION	LCMT2,MTO1,THADA,TRMT61A,WDR4	37	0.79932845509499	1.13234880937168	1
GO_RESPONSE_TO_ACID_CHEMICAL	AKR1C1,ASXL1,ATM,BCL2L1,CDK4,CFL1,CLDN1,E2F1,EEF2,FIS1,FOXO1,GCLC,GJA1,GLDC,GNB1,GSTP1,KRT8,MAPK10,NME2,PDGFC,PID1,PTGER4,PTGFR,RBP4,RHOA,RORB,RPTOR,RRAGD,RXRA,SCD,SESN2,SLC10A3,SMARCD1,SOCS1,TMBIM6,TMEM161A,TYMS,XBP1,ZEB1	337	0.80070203253078	0.947087656809659	1
GO_CYTOSOLIC_TRANSPORT	AP1G1,CHMP3,DENND2A,ERC1,EVI5,EZR,GAK,HOOK2,KIF1B,KIF1C,KLHL20,LAMP1,MAPK1,MON2,PIKFYVE,PLEKHJ1,RAB7A,SNX32,TBC1D10B	150	0.80176361262459	1.05132433569394	1
GO_AUTOPHAGOSOME_MATURATION	CHMP3,GABARAP,LAMP2,RUBCNL,VCP	38	0.802928896807002	1.09801645423701	1
GO_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	BCL2,HNRNPA1,SESN2,SZT2,XBP1	38	0.802928896807002	1.09801645423701	1
GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	ACSL4,GK,GPAT4,LPIN3,SCARB1	38	0.802928896807002	1.09801645423701	1
GO_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	ACVR1,ADGRV1,BMP2,BMPR1A,TGFB1	38	0.802928896807002	1.09801645423701	1
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	AKAP6,CACNB3,CALM3,HTT,RYR2	38	0.802928896807002	1.09801645423701	1
GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GATA2,HDAC5,HDAC9,JCAD,RHOA	38	0.802928896807002	1.09801645423701	1
GO_REGULATION_OF_HORMONE_METABOLIC_PROCESS	ATP1A1,BMP2,GATA3,HIF1A,PAX8	38	0.802928896807002	1.09801645423701	1
GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	ANP32B,SUPT6H,TPR,XPO1,YWHAE	38	0.802928896807002	1.09801645423701	1
GO_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY	AGO2,CTNNB1,GNB1,PLCB1,PPP3R1	38	0.802928896807002	1.09801645423701	1
GO_REGULATION_OF_CELL_SHAPE	ARHGAP35,ARHGEF18,CDC42,DIAPH1,EZR,FAM171A1,FN1,MKLN1,MYH9,PHIP,PLXNA1,PLXNB1,RHOA,SEMA4D,SLC9A3R1,SYNE3,TAOK2	152	0.803505404449407	0.911537866259155	1
GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	ACSL4,ACVR1,ADD1,ANKRD11,ARHGAP35,ARID1A,ARL13B,ATM,BCL2L1,BMP2,BMPR1A,CEBPA,CELF4,CELSR1,CFL1,CHD7,CMIP,CPT2,CTNNB1,CUL4A,DLL1,DNAJB6,EPN1,FUT8,GATA2,GATA3,GNAS,HCFC1,HIF1A,HM13,HOXD1,IGF2,KPNA7,KRT8,MAN2A1,MAPK1,MEGF8,MFN2,MTHFD1L,MYH9,NDST1,NKX3-2,NMT1,NOTCH2,NR2F2,PBX1,PDCD6,PFN1,PKD1,PLG,POFUT1,PRKDC,PROX1,PRPF19,PSMC3,PYGO2,RALA,RBP4,RXRA,SDC4,SEC24B,SEC24D,SHH,SKIL,SMPD4,SSBP3,STK3,SUPT6H,TAB1,TBL1XR1,TCOF1,TGFB1,TMEM107,TRIM71,TSC1,USP22,WDR74,WNT1,ZEB1,ZMIZ1	643	0.805079849869501	1.03078136923516	1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	A2M,ADAR,ANXA2,APOA1,ASH1L,BCR,C1QBP,CACNB3,CARD8,CERS2,CLASP1,CLASP2,CORO1B,CPB2,FFAR4,GATA3,GJA1,GPER1,GPS2,GRID2,GSTP1,IRAK3,MAPK7,MAPKBP1,MIF,NBL1,NT5E,NUCB2,PCBP2,PLG,PPARD,PTGER4,PTPRO,RORA,RPS19,SEC14L1,SEMA4B,SEMA4D,SERPINE1,SERPINF2,SOD1,TARBP2,TNFRSF1A,TYRO3,VTN	360	0.806527504251448	1.03585247504143	1
GO_BLOOD_VESSEL_REMODELING	BCR,CHD7,CST3,FLT4,TGFB1	39	0.807048499780646	1.06563058371465	1
GO_PHOSPHOLIPID_CATABOLIC_PROCESS	ABHD12,APOC2,IDH1,SCARB1,SMPD4	39	0.807048499780646	1.06563058371465	1
GO_RESPONSE_TO_INTERLEUKIN_6	CBL,CEBPA,IL6ST,PID1,ST3GAL6	39	0.807048499780646	1.06563058371465	1
GO_SULFUR_COMPOUND_METABOLIC_PROCESS	ACSL3,ACSL4,AGXT,AHCY,B3GALT6,B4GALT1,CBS,CBSL,CHPF2,CHST13,CHST15,CHSY3,DBI,DLAT,FASN,GCDH,GCLC,GLO1,GPAT4,GPX4,GSTM5,GSTP1,HMGCS1,HSD17B12,HSD17B4,IDH1,MGST1,NDNF,NDST1,NFE2L1,PAX8,PC,PCCA,PDP1,PPT1,SCD,SLC25A10,SLC35D2,SOD1,ST3GAL6,TPK1,TXN2	365	0.807584267247742	0.940766973774583	1
GO_NIK_NF_KAPPAB_SIGNALING	ACTN4,BTRC,CALR,CPNE1,EDA,NFAT5,NR3C2,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RELB,RHOA,RPS3,TIRAP,TNFRSF10B,TRAF2	162	0.808695844300374	0.904716931483486	1
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	ADGRV1,ATP2B2,CACNB3,CDH23,CHD7,DIAPH1,ESPNL,EYA4,GRM7,KCNQ1,PSAP,RIPOR2,ROR1,RPL38,SLC9A3R1,SOD1,TBL1X,THRB,TIMM9,TMC2,USP53	164	0.809579010272906	1.06467981256855	1
GO_REGULATION_OF_CELL_DIVISION	BCL2L1,CALM3,CDC42,CIT,CSPP1,DCDC1,DLL1,ECT2,FGF3,GAREM1,IGF2,KIF3B,NUP62,PDGFC,PKP4,PRC1,RACK1,RHOA,SHH,TGFB1,VPS4A	165	0.810251983589139	1.05720602936805	1
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	ACTB,ADCY1,AGXT,AHSG,AKAP12,AKAP6,AKR1C1,ARHGEF2,ARPC1B,ARRB1,ASXL1,ATM,ATP1A1,ATP2A2,ATP6V0D1,BAIAP2L1,BCAR1,BCL2,BCL2L1,BCR,CALM3,CALR,CARD8,CARD9,CASR,CBL,CDH1,CDK4,CFL1,CLDN1,CLDN3,CLU,CPB2,CRYAB,CSK,CTNNB1,DNM1L,DNM2,E2F1,ECT2,EEF1B2,EEF2,EIF4EBP2,EIF6,ENSA,ERCC1,ERN1,EZR,FIS1,FLNA,FOXO1,FOXO4,FOXP1,GAB1,GATA3,GCLC,GJA1,GLDC,GNAS,GNB1,GPER1,GPX4,GRAMD1A,GRB10,GRIN2B,GRK2,GSTP1,HDAC5,HDAC6,HDAC9,HIF1A,HMGCS1,HNF4A,HNRNPA0,HOMER1,HSP90AB1,IGF1R,IGF2,INPPL1,INSIG1,IP6K2,IRAK3,KAT7,KCNB1,KCNQ1,KIF1B,KLF10,KLF15,KRT8,LARP1,LDOC1,LPIN3,LRP1,LRP8,MAN1B1,MAPK1,MAPK10,MAPK14,MAPK7,MAPKAPK3,MBD5,ME1,MET,MGST1,MIF,MLXIPL,MMP15,MYO1C,NADK,NFE2L1,NME2,NOS1,NR2F2,NUCKS1,OTUD5,PABPN1,PDE3A,PDE3B,PDE4D,PDGFC,PFKFB1,PHIP,PID1,PIK3R2,PKM,PLA2G6,PLCB1,PPARD,PPARGC1B,PPIF,PRKD1,PRKDC,PSAP,PTGER4,PTGFR,PTPRK,RAB12,RAB8B,RACK1,RBP4,RHOA,RNF40,ROCK2,ROMO1,RORA,RORB,RPL15,RPL23,RPS3,RPS6KA3,RPTOR,RRAGD,RXRA,RYR2,SARM1,SCARB1,SCD,SERPINE1,SESN2,SHC1,SLC10A3,SLC26A3,SLC30A10,SLC9A3R1,SMARCC1,SMARCD1,SMYD3,SOCS1,SOD1,SPIDR,STK24,STK25,STRN3,SZT2,TGFB1,TICAM2,TIRAP,TMBIM6,TMEM161A,TRAF2,TRIM41,TRPC6,TRPV4,TSC1,TUFM,TXN2,TXNRD2,TYMS,UNC79,VCP,WNT1,XBP1,XRCC1,ZBTB20,ZEB1	1639	0.810430802562828	0.9759115429131	1
GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	ADRA2C,AKAP12,ARHGAP35,ARHGAP42,BCR,CASR,DOCK4,F2RL1,GCLC,GJA1,GPER1,NOS1,PDE3A,PLA2G6,PPARD,RHOA,ROCK2,SERPINF2,SOD1,TGFB1,TRPV4	166	0.811074554675074	1.04983555254443	1
GO_INTRACELLULAR_LIPID_TRANSPORT	ANXA2,CPT2,MID1IP1,OSBP,VPS4A	40	0.811621873208771	1.0350984835427	1
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GATA2,GATA3,MAPK7,NDNF,SERPINE1	40	0.811621873208771	1.0350984835427	1
GO_NEURAL_TUBE_PATTERNING	ARL13B,SHH,SSBP3,TMEM107,WNT1	40	0.811621873208771	1.0350984835427	1
GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	AKAP6,CALM3,GPER1,HTT,NPSR1	40	0.811621873208771	1.0350984835427	1
GO_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	ENO1,NOS1,PDP1,PID1,VCP	40	0.811621873208771	1.0350984835427	1
GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	CHMP3,EZR,HOOK2,MAPK1,RAB7A	40	0.811621873208771	1.0350984835427	1
GO_FORELIMB_MORPHOGENESIS	ATRX,CACNA1C,CTNNB1,SHH	41	0.812566467834977	0.782803250712011	1
GO_METANEPHRIC_NEPHRON_DEVELOPMENT	CTNNB1,IRX2,PAX8,PKD1	41	0.812566467834977	0.782803250712011	1
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	CHP1,INSIG1,PKIG,UBAC2	41	0.812566467834977	0.782803250712011	1
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	ARRB1,DLK1,DLL1,GATA2	41	0.812566467834977	0.782803250712011	1
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS	ABHD12,APOA1,APOC2,MGLL	41	0.812566467834977	0.782803250712011	1
GO_T_CELL_CYTOKINE_PRODUCTION	DENND1B,GATA3,KDELR1,TRAF2	41	0.812566467834977	0.782803250712011	1
GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	MYH9,RBMX,SNX9,SPPL2B	42	0.81304221206858	0.762146121992909	1
GO_PITUITARY_GLAND_DEVELOPMENT	BMP2,BMPR1A,CDH1,GATA2	42	0.81304221206858	0.762146121992909	1
GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	IGF2,PPP1R3G,RUBCNL,TGFB1	42	0.81304221206858	0.762146121992909	1
GO_REGULATION_OF_PROTEIN_DEACETYLATION	CCAR2,KDM5A,PRKD1,SPRED2	42	0.81304221206858	0.762146121992909	1
GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS	ENOSF1,GK,PGD,SCARB2	43	0.814102606591565	0.742551016163186	1
GO_COFACTOR_TRANSPORT	FLVCR2,GJA1,PPT1,SLC9A3R1	43	0.814102606591565	0.742551016163186	1
GO_COLLAGEN_BIOSYNTHETIC_PROCESS	PPARD,SERPINF2,SERPINH1,TGFB1	43	0.814102606591565	0.742551016163186	1
GO_ENDOCYTIC_RECYCLING	DENND1A,DENND1B,MICALL2,SNX4	43	0.814102606591565	0.742551016163186	1
GO_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	GRSF1,MTO1,PPARGC1B,TRIT1	43	0.814102606591565	0.742551016163186	1
GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	CDK6,HDAC4,RORB,SEMA4D	43	0.814102606591565	0.742551016163186	1
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	CD74,FOXJ1,SHH,SOCS1	43	0.814102606591565	0.742551016163186	1
GO_P38MAPK_CASCADE	BMP2,EZR,MAPK14,MINK1	43	0.814102606591565	0.742551016163186	1
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE	DLG2,GPC6,GRIPAP1,MAPK10	43	0.814102606591565	0.742551016163186	1
GO_KERATINOCYTE_PROLIFERATION	NOTCH2,PPARD,PRKD1,PTPRK	44	0.815709722052701	0.723935623617004	1
GO_LIPID_TRANSLOCATION	ATP8B2,ATP9A,ATP9B,XKR6	44	0.815709722052701	0.723935623617004	1
GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	OTUD5,PCBP2,RELB,RNF216	44	0.815709722052701	0.723935623617004	1
GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	ASH1L,GSTP1,IL6ST,RHBDD3	44	0.815709722052701	0.723935623617004	1
GO_REGULATION_OF_ENDOCRINE_PROCESS	F2RL1,GJA1,GNAS,RAB8B	44	0.815709722052701	0.723935623617004	1
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	AMER1,BMP2,CCAR2,CSNK1G2,CSNK2A1,DISC1,DKK2,EDA,GPC3,GPC5,GSKIP,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RNF220,SHH,TBL1X,TBL1XR1,VCP,WNK1	176	0.817142273232055	1.03541501600112	1
GO_SYNAPSE_ASSEMBLY	ADGRB3,ADGRL1,BSN,CDH1,CLSTN3,COLQ,EIF4G1,EPHA7,FARP1,GAP43,GPC6,GRID2,LRFN4,LRRTM3,NLGN2,NRXN2,PCLO,PLXNB1,PTPRD,SEMA4D,SHANK2,SPTBN2	176	0.817142273232055	1.03541501600112	1
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	AP1G1,C17orf99,DLL1,ERCC1,F2RL1,FOXP1,GATA3,LAMP1,NOTCH2,PTGER4,RELB,RORA,RPS6,SUPT6H,TGFB1,TP53BP1,TSC1,UNG,XBP1,ZFPM1	178	0.817399602039513	0.916203641242342	1
GO_RESPONSE_TO_ABIOTIC_STIMULUS	ABHD12,ACADVL,ACTN4,ADGRV1,AHCY,AKAP12,ARHGEF2,ARRB1,ATM,ATP1A1,ATP2A2,ATP6V0D1,BABAM2,BACH1,BCL2,BCL2L1,BEST1,BMP2,CAB39,CACNB3,CAMK2G,CASR,CBL,CCAR2,CD24,CDK4,CHCHD2,CHP1,CLCN7,CLDN1,CLDN3,CNTNAP2,CPB2,CRADD,CREBBP,CRYAB,DISC1,DNAJA1,DNAJB6,DNAJC3,DNM1L,DNM2,DTL,E2F1,ECT2,EEF1D,EGLN2,EGLN3,ENO1,ERCC1,EYS,FIS1,FOXO1,GATA3,GCLC,GJA1,GNB1,GNGT1,HDAC4,HIF1A,HIPK2,HK2,HMGA2,HMGCS1,HP1BP3,HSP90AB1,HSPA1B,HSPA8,HTT,HYOU1,INTS3,KCND2,KCNK3,KRT8,LETM1,MAP2K7,MAPK1,MAPK10,MAPK14,MMP24,MTPN,NDNF,NFAT5,NFE2L1,NMT1,NOS1,NPM1,NRXN2,NUCKS1,NUP160,NUP62,NUP88,P4HB,PDCD6,PDLIM1,PIEZO1,PKD1,PKM,POLE3,POM121,PPARD,PPL,PRKDC,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,PTGER4,PTPRK,RAD9A,RBBP7,RELB,RHOA,RIPOR2,ROCK2,RORA,RPL26,RPS27A,RPTOR,RYR2,SCFD1,SEC13,SLC4A10,SOD1,SPIDR,SUN1,TANC1,TMBIM6,TMC2,TMEM109,TMEM161A,TNFRSF10B,TNFRSF1A,TP53BP1,TP53I13,TPR,TRPC6,TRPV4,TSC1,TXN2,UBA52,USP19,USP53,VCP,XRCC1,YWHAE,ZNF516	1202	0.818340028033923	1.01878563685502	1
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	ACSL3,ACSL4,ADA2,ADCY1,DLAT,ENO1,FASN,GCDH,HSD17B12,MTHFD1L,NME2,NOS1,NT5E,PANK2,PANK3,PDP1,PID1,PKM,PPT1,PRPS2,SCD,TGFB1,VCP	181	0.818551091564555	1.05533208426453	1
GO_NOTCH_SIGNALING_PATHWAY	AGXT,ARRB1,BMP2,CDK6,CEBPA,CREBBP,DLK1,DLL1,EPN1,GATA2,GMDS,IL6ST,LLGL1,NOTCH2,PBX1,POFUT1,RPS19,SPEN,TSPAN14,TSPAN5,WDR12,WNT1,ZMIZ1	183	0.819984062194591	1.04198342230095	1
GO_AMYLOID_BETA_METABOLIC_PROCESS	BIN1,CLU,EFNA1,LRRTM3,ROCK2,UNC13A	46	0.820402802471666	1.08705080599015	1
GO_BILE_ACID_METABOLIC_PROCESS	AKR1C1,FGF19,HSD17B4,OSBP,PANK2,PROX1	46	0.820402802471666	1.08705080599015	1
GO_CELLULAR_RESPONSE_TO_VIRUS	ADAR,C1QBP,MAPK14,SEC14L1,VWCE,ZCCHC3	46	0.820402802471666	1.08705080599015	1
GO_ER_NUCLEUS_SIGNALING_PATHWAY	ARHGEF10L,ATG10,ATP2A2,CALR,INSIG1,XBP1	46	0.820402802471666	1.08705080599015	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	BANK1,GPER1,PDCD6,PKHD1,RACK1,SLC9A3R1	46	0.820402802471666	1.08705080599015	1
GO_REGULATION_OF_STEROL_TRANSPORT	ANXA2,APOA1,APOC2,GPS2,LRP1,SHH	46	0.820402802471666	1.08705080599015	1
GO_RESPONSE_TO_AMINO_ACID_STARVATION	LARP1,MAPK1,PRKD1,RRAGD,SESN2,SZT2	46	0.820402802471666	1.08705080599015	1
GO_POSITIVE_REGULATION_OF_SECRETION	ACSL3,ACSL4,AKAP12,AP1G1,ARRB1,CACNA1G,CARD8,CASR,CDK5R2,CLASP1,CLASP2,CLEC6A,CPB2,DNM1L,EZR,F2RL1,GAPDH,GATA2,GATA3,GJA1,GPER1,GPI,GRK2,HGS,HIF1A,KCNB1,LAMP1,LRP1,MAPK14,MIF,NADK,NLGN2,ORM1,PDCD6IP,PLA2G6,PPARD,PPIA,PTGER4,RAB7A,RAB8B,RBP4,RPH3AL,SDC4,SNX4,SPTBN1,SYT1,SYTL2,TARDBP,TGFB1,TRPV4,UNC13A,VPS4A,XBP1	425	0.821174658140456	1.03314466708972	1
GO_RESPONSE_TO_STARVATION	ALB,BCL2,CBL,EHMT2,FOXO1,GABARAP,HNRNPA1,HSPA8,KLF10,LAMP2,LARP1,MAPK1,PFKFB1,PRKD1,RALB,RPTOR,RRAGD,SESN2,STK24,SZT2,XBP1	185	0.821266137393505	0.926904591827743	1
GO_MUSCLE_CELL_PROLIFERATION	BMPR1A,CTNNB1,DDX39B,ERN1,FOXP1,GJA1,GPER1,GSTP1,HDAC4,MAPK1,MAPK14,MEF2D,MFN2,MNAT1,NAA35,PPARD,PRKDC,RBP4,RXRA,SERPINF2,SHH	186	0.821334265995437	0.921218252324405	1
GO_DEVELOPMENTAL_PIGMENTATION	AP1G1,BCL2,CD63,LRMDA,OCA2,USP13	47	0.823405285942527	1.06044925728031	1
GO_MAST_CELL_MEDIATED_IMMUNITY	C12orf4,CBL,GATA2,PIK3CD,SNX4,STXBP2	47	0.823405285942527	1.06044925728031	1
GO_NECROTIC_CELL_DEATH	ALKBH7,ARHGEF2,DNM1L,PPIF,TICAM2,TRAF2	47	0.823405285942527	1.06044925728031	1
GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	ARFGEF1,ARRB1,DGKI,GPS2,TSC1,WNK1	47	0.823405285942527	1.06044925728031	1
GO_PROTEIN_K63_LINKED_UBIQUITINATION	GPS2,HECTD1,OTUB1,PRPF19,TRAF2,UBE2E3	47	0.823405285942527	1.06044925728031	1
GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	EFNA1,FERMT3,PDE3B,PIEZO1,SERPINE1,WNK1	47	0.823405285942527	1.06044925728031	1
GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	CALM3,CHP1,EPHA7,PDGFC,PPP2R5A,TAOK2	47	0.823405285942527	1.06044925728031	1
GO_LOCOMOTORY_BEHAVIOR	ABHD12,ASTN1,CDH23,CELSR1,CHD7,CLN6,FGF12,FIG4,HIPK2,KCND2,NCOR1,NLGN2,OLFM2,PAFAH1B1,PPT1,PSAP,SELENOP,SLC4A10,SOD1,TSC1,UCHL1,ZDHHC8	196	0.825464267801071	0.915047783574135	1
GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	AKAP12,ARRB1,BMP2,BMPER,BRAF,CASR,CD74,F2RL1,FFAR4,FGF19,FGFR3,FLT4,GAREM1,GPER1,LRP1,MAP2K7,MIF,NOTCH2,PDGFC,SERPINF2,SHC1,SLC30A10,TGFB1,TIRAP,TRPV4	197	0.82586303614975	1.05376945060312	1
GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	APOA1,ATM,C17orf99,CARD11,CD74,DENND1B,ERCC1,F2RL1,GALNT2,GATA3,GPI,IRAK3,KDELR1,MAPK14,MIF,POU2F2,PRKDC,RBP4,SUPT6H,TGFB1,TMBIM6,TP53BP1,TRAF2,UNG,XBP1	198	0.826379746530007	1.04759941343271	1
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	EIF6,FOXO1,GPER1,HDAC4,HIF1A,IGF2,MAEA,MIDN,MLXIPL,NFE2L1,NUP160,NUP62,NUP88,PFKFB1,PFKFB3,POM121,PPP1R3G,RORA,RUBCNL,SCARB2,SEC13,SESN2,TGFB1,TPR,ZBTB20	198	0.826379746530007	1.04759941343271	1
GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	BMPR1A,GJA1,MAPK1,MAPK14,RBP4,RXRA	48	0.826788696017059	1.03511694622581	1
GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	BMPER,HIPK2,NBL1,SKIL,SMURF1,WNT1	48	0.826788696017059	1.03511694622581	1
GO_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	ATAD2,HMGA1,KDM5A,MLLT6,OTUB1,SUPT6H	48	0.826788696017059	1.03511694622581	1
GO_OOCYTE_DIFFERENTIATION	ATM,BCL2,CTNNB1,KMT2D,PDE3A,WEE2	48	0.826788696017059	1.03511694622581	1
GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	CREBBP,DLL1,TSPAN14,TSPAN5,WNT1,ZMIZ1	48	0.826788696017059	1.03511694622581	1
GO_POSITIVE_REGULATION_OF_ORGAN_GROWTH	AKAP6,BMPR1A,DDX39B,MAPK1,MAPK14,PROX1	48	0.826788696017059	1.03511694622581	1
GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	ATP1A1,KCNJ4,SLC12A7,SLC12A8,SLC12A9,WNK1	48	0.826788696017059	1.03511694622581	1
GO_REGULATION_OF_TELOMERASE_ACTIVITY	CTNNB1,HNRNPA2B1,HSP90AB1,MAP2K7,MAPK1,TCP1	48	0.826788696017059	1.03511694622581	1
GO_SELECTIVE_AUTOPHAGY	HDAC6,HTT,MFN2,RAB7A,SESN2,SMURF1	48	0.826788696017059	1.03511694622581	1
GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	CTNNB1,ETS2,GPC3,PCSK6,SHH	49	0.828360463025181	0.822860710494638	1
GO_EXPORT_ACROSS_PLASMA_MEMBRANE	ATP1A1,GJA1,KCNQ1,RALBP1,YWHAE	49	0.828360463025181	0.822860710494638	1
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	HDAC4,MAEA,MIDN,PFKFB1,TGFB1	49	0.828360463025181	0.822860710494638	1
GO_NEURON_RECOGNITION	ARHGAP35,CNTNAP2,GAP43,MEGF8,YWHAZ	49	0.828360463025181	0.822860710494638	1
GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	C17orf99,FOXJ1,SUPT6H,TGFB1,TP53BP1	49	0.828360463025181	0.822860710494638	1
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	CORIN,F2RL1,PDE4D,RHOA,SERPINF2	49	0.828360463025181	0.822860710494638	1
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	APOA1,ARL6IP1,MIF,PLA2G6,TCAF1	50	0.828610463163179	0.804510529548919	1
GO_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	ESPL1,IGF2,NSFL1C,NUP62,PHIP	50	0.828610463163179	0.804510529548919	1
GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	CDK6,DISC1,MAP4K4,SDC4,TSC1	51	0.8293179760932	0.78695795897822	1
GO_REGULATION_OF_CYCLASE_ACTIVITY	ADGRV1,CACNA1C,GRM7,MAPK14,NOS1	51	0.8293179760932	0.78695795897822	1
GO_REGULATION_OF_MACROPHAGE_ACTIVATION	ATM,CD74,CEBPA,MIF,RORA	51	0.8293179760932	0.78695795897822	1
GO_SPERM_EGG_RECOGNITION	B4GALT1,CCT7,TCP1,TEX101,ZAN	51	0.8293179760932	0.78695795897822	1
